251,Wed. October 3 vs Montreal,Sat. October 6 vs Ottawa,Thurs. October 18 vs Pittsburgh
255,Thurs. October 18 vs Pittsburgh,Sat. October 27 vs Winnipeg,Sat. October 20 vs St. Louis
186,Mon. October 29 vs Calgary,Sat. October 6 vs Ottawa,
34,Mon. October 29 vs Calgary,,
46,Thurs. November 1 vs Dallas,,
586,Sat. October 20 vs St. Louis,,
76,Thurs. October 18 vs Pittsburgh,,
88,Wed. October 3 vs Montreal,,
124,Thurs. November 1 vs Dallas,,
590,Wed. October 3 vs Montreal,,
591,Thurs. October 18 vs Pittsburgh,,
17,Mon. October 15 vs Los Angeles,,
164,Thurs. November 1 vs Dallas,,
97,Mon. October 15 vs Los Angeles,,
